NEW_SMILES,similarity,ppIC$_{50}$ SVR,ppIC$_{50}$ Ridge,ppIC$_{50}$ RFR,mean,std
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)C34CCC(CC3)NC4)cc2=O)c(C)c1,0.484848484848485,6.29452701437767,6.28241607022158,6.10873470268279,6.22855926242735,0.103947643458476
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)c3cc4occc4s3)cc2=O)c(C)c1,0.484848484848485,6.32085652663707,6.16641844307917,6.03982541168519,6.17570012713381,0.140745281046796
Cc1ccc(Oc2cn(C)c(C[S+]([O-])c3cc4occc4s3)cc2=O)c(C)c1,0.484848484848485,6.31147897092024,6.11493981629557,6.07519653158173,6.16720510626584,0.126515189549304
Cc1ccc(Oc2cn(C)c(C[S+]([O-])C34CCC(CC3)NC4)cc2=O)c(C)c1,0.484848484848485,6.0862320982158,6.20287915856256,6.07192143735667,6.12034423137834,0.0718345975664526
Cc1ccc2c(C)c(Oc3cn(C)c(COc4cn[nH]c4)cc3=O)sc2c1,0.484848484848485,6.38510038024292,6.59280860076555,6.22034818863051,6.39941905654633,0.186642594335435
Cc1cc2n(n1)C(O)C(Oc1cn(C)c(COc3ccccc3)cc1=O)C2,0.484848484848485,6.18850648558541,6.15752787887649,6.14004330005009,6.16202588817066,0.0245427006208656
Cc1ccc(Oc2cn(C)c(COc3cc4occc4[nH]3)cc2=O)c(O)c1,0.484848484848485,7.15382987900559,6.7313492704447,6.35329233589761,6.74615716178263,0.40047414987206
Cc1cc(N)ccc1Oc1cn(C)c(COc2cc3occc3[nH]2)cc1=O,0.484848484848485,6.30527221157391,6.43068746430827,6.21412840228377,6.31669602605532,0.108730559132249
CCn1cc(Oc2ccc(C)cc2C)c(=O)cc1COc1cc2occc2s1,0.484848484848485,5.902273375978,5.71120049000916,5.80898754284227,5.80748713627648,0.095545279072346
Cc1ccc(Oc2cn(C)c(COc3coc4cc[nH]c34)cc2=O)c(N)c1,0.484848484848485,6.2747827173178,6.23273886136642,6.11556714485444,6.20769624117955,0.0825090858516622
Cc1ccc(Oc2cn(C)c(COc3cc4occc4[nH]3)cc2=O)c(N)c1,0.484848484848485,6.58939973936748,6.3698511342871,6.16310287165397,6.37411791510285,0.213180460923333
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)c3cc4occc4[nH]3)cc2=O)c(C)c1,0.484848484848485,6.33822083357885,6.23785516227916,6.06186369421445,6.21264656335749,0.139892538093044
Cc1cc(O)ccc1Oc1cn(C)c(COc2c[nH]c3nccn23)cc1=O,0.484848484848485,5.69956090689723,6.23668615689164,6.16853059957636,6.03492588778841,0.292426995683271
Cc1ccc(Oc2cn(C)c(C[S+]([O-])c3cc4occc4[nH]3)cc2=O)c(C)c1,0.484848484848485,6.15246759348724,6.2729192202614,6.03470254900239,6.15336312091701,0.119110860518528
Cc1cc(O)ccc1Oc1cn(C)c(COc2cnc3occn23)cc1=O,0.484848484848485,6.24676707665676,6.52061469133935,6.16608483674372,6.31115553491328,0.185828575890226
Cc1cc(O)ccc1Oc1cn(C)c(COc2cn3ccsc3n2)cc1=O,0.484848484848485,6.18238805194582,6.62404423312894,6.12307010327125,6.30983412944867,0.273725495158587
CC1=CN(C)C2CC(C)CC(Oc3cn(C)c(COc4ccccc4)cc3=O)N12,0.484848484848485,6.34190751734238,6.53725401878752,6.21158194164767,6.36358115925919,0.163914262718655
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2cnn3ccsc23)cc1=O,0.484848484848485,6.75001652578062,6.78023048763012,6.34317320692928,6.62447340678001,0.244081078127135
CNc1ccc(Oc2cn(C)c(COC3=CCC34CCC4)cc2=O)c(C)c1,0.484848484848485,5.97790624273851,6.16021431255715,6.31296453598959,6.15036169709508,0.16774629799988
Cc1ccc(Oc2cn(C)c(COc3cnn4ccsc34)cc2=O)c(Cl)c1,0.484848484848485,6.9244334707105,6.62955978970238,6.23373610181162,6.59590978740817,0.34657604626079
Cc1cc(O)ccc1Oc1cn(C)c(COc2cn3cc[nH]c3n2)cc1=O,0.484848484848485,6.01516544910781,6.60765482758724,6.10751412401309,6.24344480023605,0.318777002709664
Cc1ccc(Oc2cn(C)c(CSc3coc4cc[nH]c34)cc2=O)c(C)c1,0.484848484848485,6.02833029679745,6.1260698993257,6.03596272208771,6.06345430607029,0.0543608118776563
Cc1ccc(Oc2cn(C)c(CNc3coc4cc[nH]c34)cc2=O)c(C)c1,0.484848484848485,5.94138829309756,6.32419185588142,6.04494454043166,6.10350822980354,0.198007376641986
Cc1cc(O)ccc1Oc1cn(C)c(COc2cn3ccoc3n2)cc1=O,0.484848484848485,6.05590946574949,6.57555879127259,6.07798824159961,6.23648549954056,0.293853519564177
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)c3cn4[nH]ccc4n3)cc2=O)c(C)c1,0.484848484848485,6.01754106448232,6.30808050422474,5.9993987396353,6.10834010278079,0.1732179464272
Cc1ccc(Oc2cn(C)c(COc3cc4occc4[nH]3)cc2=O)c(Cl)c1,0.484848484848485,6.78829635300195,6.5289132514788,6.14675786760489,6.48798915736188,0.322721231360528
Cc1cc(O)ccc1Oc1cn(C)c(COc2cnc3sccn23)cc1=O,0.484848484848485,6.2579004560132,6.23730814618064,6.20724749201587,6.23415203140323,0.0254735448219284
Cc1cc(N)ccc1Oc1cn(C)c(COc2coc3cc[nH]c23)cc1=O,0.484848484848485,5.99065518952424,6.27942842439706,6.15646077827731,6.1421814640662,0.144915214541064
Cc1ccc(Oc2cn(C)c(COc3nc4ocnc4o3)cc2=O)c(Cl)c1,0.484848484848485,6.46063868797174,6.63725304089596,6.06098267614148,6.38629146833639,0.295241452245775
CNc1cc(C)ccc1Oc1cn(C)c(COc2cc3sccc3[nH]2)cc1=O,0.484848484848485,6.46855913923043,6.26099441247738,6.24366715006674,6.32440690059152,0.125139759605487
Cc1ccc(Oc2cn(C)c(COc3c[nH]c4ccsc34)cc2=O)c(Cl)c1,0.484848484848485,6.44091896842531,6.10782491281414,6.13985531518518,6.22953306547488,0.183764758981799
COc1ccc(Oc2cn(C)c(COB3C=CCC=N3)cc2=O)c(C)c1,0.484848484848485,6.43725704584206,6.50979241524915,6.26165723849946,6.40290223319689,0.127585094541109
Cc1ccc(Oc2cn(C)c(COc3cn4ccnc4o3)cc2=O)c(O)c1,0.484848484848485,6.99224001098531,6.96795001246904,6.34274781346507,6.76764594563981,0.368172945843614
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)C3CC(C)CCO3)cc2=O)c(C)c1,0.484848484848485,6.27418553778048,6.26206795055296,6.07982705241697,6.20536018025014,0.108883578273942
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)C3CC(C)CCS3)cc2=O)c(C)c1,0.484848484848485,6.30474307258436,6.37789205028227,6.0825952336138,6.25507678549347,0.153785914630302
Cc1ccc2c(C)c(Oc3cn(C)c(COc4cn[nH]c4)cc3=O)[nH]c2c1,0.484848484848485,6.3795272617131,6.79654505123049,6.2621587273159,6.47941034675317,0.280846325958839
CSc1cc(Oc2cn(C)c(COc3coc4ccccc34)cc2=O)c(C)cc1C,0.484848484848485,6.19717737701031,6.29566170499576,6.1299926229003,6.20761056830212,0.083325865137943
Cc1cc(N)ccc1Oc1cn(C)c(COc2c[nH]c3ccsc23)cc1=O,0.484848484848485,5.95789482699727,6.02347634700631,6.2255063916907,6.06895918856476,0.139482988377041
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2nc3ocnc3o2)cc1=O,0.484848484848485,6.28622174304186,6.79257291718382,6.16444211650587,6.41441225891052,0.333109114193961
COc1cc(C)ccc1Oc1cn(C)c(COc2coc3cc[nH]c23)cc1=O,0.484848484848485,6.15753399851033,6.10243225233774,6.10457357053138,6.12151327379315,0.0312132306524787
Cc1ccc(Oc2cn(C)c(COc3c[nH]c4ccsc34)cc2=O)c(O)c1,0.484848484848485,6.80645249442895,6.35157926470777,6.30834210259717,6.48879128724463,0.275950801700586
Cc1ccc2c(C)c(Oc3cn(C)c(COc4ccsc4)cc3=O)[nH]c2c1,0.484848484848485,6.37884482710708,6.55914631130145,6.21579274042772,6.38459462627875,0.171748984861109
Cc1cc(O)ccc1Oc1cn(C)c(COc2cc3n(n2)CCC3)cc1=O,0.484848484848485,6.15485249419442,6.46813646207328,6.22676113445995,6.28325003024255,0.164103496740727
Cc1cc(O)ccc1Oc1cn(C)c(COc2c[nH]c3ccnn23)cc1=O,0.484848484848485,5.61290768281809,6.10320620527311,6.07037331760657,5.92882906856593,0.274088017081658
Cc1ccc(Oc2cn(C)c(COc3coc4ccnn34)cc2=O)c(O)c1,0.484848484848485,6.50220073758945,6.2066353363681,6.24399361423336,6.31760989606364,0.160947955291986
Cc1cc(O)ccc1Oc1cn(C)c(COc2coc3nccn23)cc1=O,0.484848484848485,5.94552915065138,6.17161003315597,6.09131182522016,6.06948366967584,0.114610176857748
Cc1cc(O)ccc1Oc1cn(C)c(COc2cnn3c2CCC3)cc1=O,0.484848484848485,6.24990935329808,6.45964509239523,6.19556452276363,6.30170632281898,0.139451896196861
Cc1ccc(Oc2cn(C)c(CS(=O)(=O)C34CCC(CC3)OC4)cc2=O)c(C)c1,0.484848484848485,6.33320617911622,6.37361870175597,6.10448194645916,6.27043560911045,0.145133581941125
Cc1cc(O)ccc1Oc1cn(C)c(COc2cc3sccn3n2)cc1=O,0.484848484848485,6.19158875526411,6.23741395404582,6.21523427372065,6.21474566101019,0.0229165064447325
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2cnn3ccoc23)cc1=O,0.484848484848485,6.61402624866804,6.63680698924812,6.27734802943583,6.50939375578399,0.20128004091981
Cc1cc(O)ccc1Oc1cn(C)c(COc2cc3[nH]ccn3n2)cc1=O,0.484848484848485,6.02505751947121,6.48873526558722,6.22430302788202,6.24603193764682,0.232601315990428
Cc1cc(O)ccc1Oc1cn(C)c(COc2cc3occn3n2)cc1=O,0.484848484848485,6.03612868184506,6.28852619932982,6.16348350282926,6.16271279466805,0.126200523776326
Cc1ccc(Oc2cn(C)c(COc3cn4[nH]ccc4n3)cc2=O)c(O)c1,0.484848484848485,6.75654860513016,6.76638246381758,6.22697078362194,6.58330061752323,0.308629857742669
Cc1ccc(Oc2cn(C)c(COc3cnn4ccoc34)cc2=O)c(Cl)c1,0.484848484848485,6.78844319359792,6.49539987572302,6.18487244041096,6.4895718365773,0.30182758001197
COc1cc(C)ccc1Oc1cn(C)c(COc2cc3occc3[nH]2)cc1=O,0.484848484848485,6.47215102056001,6.25457159514115,6.14807291042148,6.29159850870755,0.165181414250908
Cc1cc(O)ccc1Oc1cn(C)c(COc2csc3ccnn23)cc1=O,0.484848484848485,6.05693117957395,6.22077168538225,6.18450203320108,6.15406829938576,0.0860557200384507
Cc1ccc(Oc2cn(C)c(COc3coc4cc[nH]c34)cc2=O)c(O)c1,0.484848484848485,6.83921285695592,6.65343762716656,6.27183825545157,6.58816291319135,0.28926471582525
Cc1cc(O)ccc1Oc1cn(C)c(COc2nc3ncsc3s2)cc1=O,0.484848484848485,6.09833354437201,6.38956421189728,6.09761346006193,6.19517040544374,0.168350359729276
Cc1ccc(Oc2cn(C)c(C[S+]([O-])c3cn4cc[nH]c4n3)cc2=O)c(C)c1,0.484848484848485,5.78008637000671,6.4594355993096,5.97131502976954,6.07027899969528,0.350320202595003
Cc1ccc2c(C)c(Oc3cn(C)c(COc4cnsc4)cc3=O)sc2c1,0.484848484848485,6.4834604558726,6.39127945458988,6.19945604127775,6.35806531724674,0.144886200401998
Cc1ccc(Oc2cn(C)c(COc3coc4ccnn34)cc2=O)c(Cl)c1,0.484848484848485,6.13666721158581,5.93604767609772,6.04541952940913,6.03937813903088,0.100446121394211
Cc1ccc(Oc2cn(C)c(COc3cn4[nH]ccc4n3)cc2=O)c(N)c1,0.484848484848485,6.19211846549205,6.33613785736173,6.09757795604512,6.20861142629963,0.120132093739345
Cc1ccc(Oc2cn(C)c(COc3cnn4ccoc34)cc2=O)c(N)c1,0.484848484848485,6.58954657996345,6.33309223217281,6.22779165091905,6.38347682101844,0.186066150244576
COc1cc(C)ccc1Oc1cn(C)c(COc2c[nH]c3ccoc23)cc1=O,0.484848484848485,6.02326957616426,5.8076347141532,6.07160839961833,5.96750422997859,0.140544857717799
CC1NC2(C)CCC1(Oc1cn(C)c(COc3ccccc3)cc1=O)OC2,0.484848484848485,6.07900074929475,6.26950299330361,6.02665279242706,6.1250521783418,0.12780690749878
Cc1ccc(Oc2cn(C)c(COc3cnn4ccsc34)cc2=O)c(N)c1,0.484848484848485,6.72553685707603,6.45905952836844,6.27566638672724,6.48675425739057,0.226210319248854
CC1NC2(C)CCC1(Oc1cn(C)c(COc3ccccc3)cc1=O)NC2,0.484848484848485,6.33713978530165,6.42670534040329,6.08979976636535,6.28454829735676,0.174501403741207
Cc1ccc(Oc2cn(C)c(COc3c[nH]c4ccoc34)cc2=O)c(O)c1,0.484848484848485,6.70494843460984,6.31466369149973,6.28772629250689,6.43577947287215,0.233495938590661
Cc1cc(N)ccc1Oc1cn(C)c(COc2c[nH]c3ccoc23)cc1=O,0.484848484848485,5.85639076717816,5.96043998877909,6.14286696164491,5.98656590586739,0.145014051584031
Cc1ccc(Oc2cn(C)c(COc3c[nH]c4ccoc34)cc2=O)c(N)c1,0.484848484848485,6.14051829497173,5.92243662669039,6.08734380951158,6.0500995770579,0.113711270982217
Cc1ccc(Oc2cn(C)c(CSc3c[nH]c4ccoc34)cc2=O)c(C)c1,0.484848484848485,5.78254098522798,5.71097827727482,5.95521556901337,5.81624494383872,0.125558477565125
Cc1ccc(Oc2cn(C)c(CNc3c[nH]c4ccoc34)cc2=O)c(C)c1,0.484848484848485,5.64688605367372,5.92623089333717,5.96610507127079,5.84640733942723,0.173936899817206
Cc1cc2n(n1)C(N)C(Oc1cn(C)c(COc3ccccc3)cc1=O)C2,0.484848484848485,6.22102650811567,6.2372308935948,6.17059058970202,6.2096159971375,0.0347546018005891
Cc1ccc(Oc2cn(C)c(COc3coc4ccnn34)cc2=O)c(N)c1,0.484848484848485,5.93777059795134,5.8216473313714,6.07667058895728,5.94536283942667,0.127681036475248
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2coc3ccnn23)cc1=O,0.484848484848485,5.96225026665593,6.06104885463642,6.13323421694083,6.05217777941106,0.0858364712432778
CN=C1CC(C)C=NB1Oc1cn(C)c(COc2ccccc2)cc1=O,0.484848484848485,6.17338520502212,6.32293726127071,6.12103858179881,6.20578701603055,0.104776797100283
COc1cc(C)ccc1Oc1cn(C)c(COc2nc3[nH]cnc3[nH]2)cc1=O,0.484848484848485,5.91406246654272,6.32850703948228,6.08246633687168,6.10834528096556,0.208430721872578
Cc1ccc(Oc2cn(C)c(COc3nc4[nH]cnc4[nH]3)cc2=O)c(O)c1,0.484848484848485,6.5957413249883,6.835068638807,6.22962289292107,6.55347761890546,0.304927538018027
Cc1cc(N)ccc1Oc1cn(C)c(COc2nc3[nH]cnc3[nH]2)cc1=O,0.484848484848485,5.74718365755662,6.51465231849538,6.15855790095949,6.14013129233717,0.384065998637959
Cc1ccc(Oc2cn(C)c(COc3nc4[nH]cnc4[nH]3)cc2=O)c(N)c1,0.484848484848485,6.03131118535019,6.45027852251342,6.0959149547704,6.19250155421133,0.225566255889673
CNc1cc(C)ccc1Oc1cn(C)c(COc2cc3[nH]ccc3[nH]2)cc1=O,0.484848484848485,6.39271929567612,6.37422139480145,6.2449084179911,6.33728303615622,0.0805316437498694
CNc1ccc(Oc2cn(C)c(COc3cc4[nH]ccc4[nH]3)cc2=O)c(C)c1,0.484848484848485,5.93082080804234,6.15308445418997,6.29175537559269,6.12522021260833,0.182073480997042
Cc1[nH]c2c(C)cnn2c1C(=O)c1cn(C)c(COc2ccccc2)cc1=O,0.484848484848485,6.33237997900687,6.55998829013126,6.10141066668473,6.33125964527429,0.229290864497956
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2c[nH]c3ccoc23)cc1=O,0.484848484848485,6.16499796367632,6.18063003370244,6.17091894038917,6.17218231258931,0.00789224209667332
Cc1ccc(Oc2cn(C)c(COc3c[nH]c4ccoc34)cc2=O)c(Cl)c1,0.484848484848485,6.3394149086062,6.04861253187026,6.07733318863551,6.15512020970399,0.160248622658194
CC1NC2(C)CCC1(Oc1cn(C)c(COc3ccccc3)cc1=O)SC2,0.484848484848485,6.2263288291619,6.48090590438856,6.07523807406949,6.26082426920665,0.205022068755675
Cc1ccc(Oc2cn(C)c(COc3cc4[nH]ccc4o3)cc2=O)c(Cl)c1,0.484848484848485,6.68108097772955,6.70698616572661,6.19051554646651,6.52619422997422,0.290994679697748
Cc1ccc(Oc2cn(C)c(C[S+]([O-])c3cn4[nH]ccc4n3)cc2=O)c(C)c1,0.484848484848485,5.78490890364076,6.25618391823819,5.97430436351379,6.00513239513092,0.23714512538948
COc1cc(C)ccc1Oc1cn(C)c(COc2nc3scnc3s2)cc1=O,0.484848484848485,6.11062058489355,6.15060648419429,6.07633261529095,6.11251989479293,0.0371733430570637
Cc1ccc(Oc2cn(C)c(C[S+]([O-])N3Cc4nnoc4C3)cc2=O)c(C)c1,0.484848484848485,5.76999746574419,6.14462700024302,6.06209655453391,5.99224034017371,0.196841916377729
Cc1ccc(Oc2cn(C)c(CSc3csc4ccnn34)cc2=O)c(C)c1,0.484848484848485,5.95944812380147,5.90994128235156,6.05510763791693,5.97483234802332,0.0737958228032863
Cc1ccc(Oc2cn(C)c(COc3coc4ccsc34)cc2=O)c(O)c1,0.484848484848485,6.7969975331089,6.36471376376943,6.26737743435303,6.47636291041045,0.281910466657052
Cc1cc(N)ccc1Oc1cn(C)c(COc2coc3ccsc23)cc1=O,0.484848484848485,5.94843986567722,6.01887062213185,6.16733012252687,6.04488020344531,0.111739025751986
Cc1ccc(Oc2cn(C)c(COc3nc4scnc4s3)cc2=O)c(Cl)c1,0.484848484848485,6.42676591733549,6.42345668389867,6.05845736648996,6.30289332257471,0.211694213966239
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2nc3scnc3s2)cc1=O,0.484848484848485,6.25234897240561,6.56593060607551,6.1868941680184,6.33505791549984,0.202602399528188
Cc1ccc(Oc2cn(C)c(COc3nc4scnc4s3)cc2=O)c(N)c1,0.484848484848485,6.22786930370102,6.26952702147648,6.0927812629188,6.19672586269877,0.0923969763040314
Cc1cc(N)ccc1Oc1cn(C)c(COc2nc3scnc3s2)cc1=O,0.484848484848485,5.94374177590746,6.32307868627498,6.16030072583234,6.14237372933826,0.190302800279629
Cc1ccc(Oc2cn(C)c(COc3nc4scnc4s3)cc2=O)c(O)c1,0.484848484848485,6.79229944333914,6.66295573017065,6.21556497744279,6.55694005031752,0.302630392259645
Cc1ccc(Oc2cn(C)c(COc3coc4ccsc34)cc2=O)c(N)c1,0.484848484848485,6.23256739347079,5.98255215472054,6.12503292923152,6.11338415914095,0.125414015505857
Cc1ccc(Oc2cn(C)c(CNc3coc4ccsc34)cc2=O)c(C)c1,0.484848484848485,5.77257798342433,5.87466508205627,6.0069850396922,5.88474270172427,0.117528021427538
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2coc3ccsc23)cc1=O,0.484848484848485,6.25704706217538,6.23007934817945,6.18925847298485,6.22546162777989,0.0341293966014171
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2cc3[nH]ccc3o2)cc1=O,0.484848484848485,6.50666403279967,6.86728608601041,6.29682084320242,6.55692365400416,0.288534522121197
CC1=CC=CN2B1N=C(C)C2Oc1cn(C)c(COc2ccccc2)cc1=O,0.484848484848485,6.06959776483517,6.0291335891383,6.14293190736163,6.08055442044503,0.0576849246704008
COc1cc(C)ccc1Oc1cn(C)c(COc2cc3[nH]ccc3o2)cc1=O,0.484848484848485,6.36493564528761,6.39021911134217,6.19741061238298,6.31752178967092,0.104784705926266
Cc1cc(O)ccc1Oc1cn(C)c(COc2nc3ncoc3o2)cc1=O,0.484848484848485,6.12542080985018,6.5492631209584,6.06814612000918,6.24761001693926,0.262804193074208
Cc1cc(N)ccc1Oc1cn(C)c(COc2cc3[nH]ccc3o2)cc1=O,0.484848484848485,6.19805683630151,6.59159227031406,6.26698030978368,6.35220980546642,0.210156095930173
Cc1ccc(Oc2cn(C)c(COc3coc4ccsc34)cc2=O)c(Cl)c1,0.484848484848485,6.43146400710526,6.10799596138688,6.09725780742288,6.21223925863834,0.18993010488842
Cc1ccc(Oc2cn(C)c(COc3cc4[nH]ccc4o3)cc2=O)c(N)c1,0.484848484848485,6.48218436409508,6.5262392170555,6.20993610478449,6.40611989531169,0.171322115520896
Cc1ccc(Oc2cn(C)c(CSc3c[nH]c4ccnn34)cc2=O)c(C)c1,0.484848484848485,5.69097682590955,5.8292541708209,6.02988376919833,5.85003825530959,0.170406756551376
Cc1ccc(Oc2cn(C)c(COc3cnc4occn34)cc2=O)c(N)c1,0.484848484848485,6.39277315737281,6.38965890875695,6.17192909560704,6.3181203872456,0.126614947574615
Cc1ccc(Oc2cn(C)c(C[S+]([O-])c3cc4[nH]ccc4o3)cc2=O)c(C)c1,0.484848484848485,6.16075682995784,6.49536677537458,6.12077836428178,6.25896732320474,0.205701470994023
Cc1ccc(Oc2cn(C)c(COc3coc4nccn34)cc2=O)c(N)c1,0.484848484848485,6.09153523136743,6.05339171888084,6.09389466571504,6.0796072053211,0.0227339070461918
Cc1ccc(Oc2cn(C)c(COc3cn4ccnc4o3)cc2=O)c(N)c1,0.484848484848485,6.4278098713472,6.53281516138664,6.20779447485122,6.38947316919502,0.165867081477662
COC1=C(C)CC12CC(Oc1cn(C)c(COc3ccccc3)cc1=O)C2C,0.484848484848485,6.18919498081173,6.36445841042292,6.18890936435109,6.24752091852858,0.101270939326615
COC1=C(C)C2(C1)CC(C)C2Oc1cn(C)c(COc2ccccc2)cc1=O,0.484848484848485,6.41204165486246,6.43464832206599,6.20969257306702,6.35212751666516,0.123869085000518
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2nc3[nH]cnc3[nH]2)cc1=O,0.484848484848485,6.05579085405478,6.76611892436457,6.18631252694769,6.33607410178901,0.37810433592029
Cc1ccc(Oc2cn(C)c(CSc3cn4ccsc4n3)cc2=O)c(C)c1,0.484848484848485,6.11709413959456,6.09814569371237,5.95662052292297,6.05728678540997,0.0876928343860704
Cc1ccc(Oc2cn(C)c(COc3cn4ccnc4o3)cc2=O)c(Cl)c1,0.484848484848485,6.62670648498167,6.7144491260905,6.1735485825378,6.50490139786999,0.290294176549607
Cc1cc(Cl)ccc1Oc1cn(C)c(COc2cn3ccnc3o2)cc1=O,0.484848484848485,6.45228954005179,6.87629725786767,6.28905406395103,6.53921362062349,0.303117945753437
COC1c2cc(C)nn2CC1Oc1cn(C)c(COc2ccccc2)cc1=O,0.484848484848485,6.01451160493488,6.22505558897155,6.13047126436563,6.12334615275736,0.105452679980553
CNc1ccc(Oc2cn(C)c(COc3coc4ccoc34)cc2=O)c(C)c1,0.484848484848485,5.79470687226201,5.78066155712511,6.16456031472019,5.91330958136911,0.21770281572919
CSc1ccc(Oc2cn(C)c(COc3coc4ccoc34)cc2=O)c(C)c1,0.484848484848485,6.01288297003438,6.03094315792164,6.12098482278428,6.0549369835801,0.0579075158704519
CNc1cc(C)ccc1Oc1cn(C)c(COc2coc3ccoc23)cc1=O,0.484848484848485,6.25660535989579,5.96751460783929,6.1420623058315,6.12206075785553,0.145579573334394
COc1cc(C)ccc1Oc1cn(C)c(COc2cn3ccnc3o2)cc1=O,0.484848484848485,6.31056115253973,6.39823439759646,6.19321350781594,6.30066968598404,0.10286774102976
CSc1cc(C)ccc1Oc1cn(C)c(COc2cn3ccnc3s2)cc1=O,0.484848484848485,6.33624388128701,6.3029768233473,6.14056550957523,6.25992873806985,0.104701287114746
Cc1ccc(Oc2cn(C)c(CNc3cn4ccsc4n3)cc2=O)c(C)c1,0.484848484848485,5.9024486195587,6.41830116807426,6.01545580174891,6.11206852979396,0.271157661458657
Cc1ccc(Oc2cn(C)c(CNc3cn4cc[nH]c4n3)cc2=O)c(C)c1,0.484848484848485,5.76289911187507,6.41881686673286,5.97057618744343,6.05076405535045,0.33523066074574
Cc1ccc(Oc2cn(C)c(CNc3cn4ccoc4n3)cc2=O)c(C)c1,0.484848484848485,5.77597003336237,6.37418169379424,5.97404067503048,6.04139746739569,0.304740874805895
Cc1ccc(Oc2cn(C)c(CSc3cn4ccoc4n3)cc2=O)c(C)c1,0.484848484848485,5.86978739973543,5.98462225610562,5.91411386624884,5.92284117402996,0.0579127402668895
COC1CC(Oc2cn(C)c(COc3ccccc3)cc2=O)C12C(C)=CC2C,0.484848484848485,6.2373715554428,6.52353196165737,6.16950857570577,6.31013736426864,0.187894349704082
Cc1ccc(Oc2cn(C)c(CNc3c[nH]c4ccnn34)cc2=O)c(C)c1,0.484848484848485,5.59726024396486,6.0996227428984,6.08922802486109,5.92870367057478,0.287085477380806
COc1cc(C)ccc1Oc1cn(C)c(COc2cnn3ccsc23)cc1=O,0.484848484848485,6.60828813826857,6.33087159790239,6.26620855560511,6.40178943059202,0.181732260382816
COc1cc(C)ccc1Oc1cn(C)c(COc2cnn3ccoc23)cc1=O,0.484848484848485,6.47229786115598,6.20847642955234,6.21321068388376,6.2979949915307,0.150969271908972
Cc1ccc(Oc2cn(C)c(CNc3csc4ccnn34)cc2=O)c(C)c1,0.484848484848485,5.80006382715822,6.12072628158785,6.00976671610944,5.97685227495183,0.1628453952304
Cc1ccc(Oc2cn(C)c(CN=c3cc4occn4[nH]3)cc2=O)c(C)c1,0.484848484848485,5.9927237158474,5.8918558198091,6.05002349558186,5.97820101041279,0.0800776819388186
Cc1ccc(Oc2cn(C)c(CN=c3cc4n([nH]3)CCC4)cc2=O)c(C)c1,0.484848484848485,5.98340852952937,5.83739941942365,6.08552522304473,5.96877772399925,0.124708255374283
Cc1ccc(Oc2cn(C)c(CN=c3cc4sccn4[nH]3)cc2=O)c(C)c1,0.484848484848485,6.13345369467433,6.06816331984095,6.10632255899047,6.10264652450192,0.0328000485310875
COc1cc(C)ccc1Oc1cn(C)c(COc2cn3[nH]ccc3n2)cc1=O,0.484848484848485,6.07486974668458,6.20648899148902,6.08025315574702,6.12053729797354,0.0744850017581913
Cc1ccc(Oc2cn(C)c(CNc3cnn4ccoc34)cc2=O)c(C)c1,0.484848484848485,6.10758816765193,6.26583993027605,6.12699232622075,6.16680680804958,0.0863122228649208
Cc1ccc(Oc2cn(C)c(CSc3cn4cc[nH]c4n3)cc2=O)c(C)c1,0.484848484848485,5.82904338309375,6.00828202525175,5.93596016930037,5.92442852588196,0.0901740362333216
COc1cc(C)ccc1Oc1cn(C)c(COc2coc3ccnn23)cc1=O,0.484848484848485,5.82052187914387,5.70705163842711,6.06104102093871,5.86287151283656,0.180754638496957
COc1cc(C)ccc1Oc1cn(C)c(COc2cnc3sccn23)cc1=O,0.484848484848485,6.29497930481162,6.20859197053161,6.19774420172595,6.23377182568973,0.0532840046107489
CNc1cc(C)ccc1Oc1cn(C)c(COc2cc3occc3o2)cc1=O,0.484848484848485,6.48085217426032,6.19686049945303,6.21678689918876,6.2981665243007,0.158523816436151
CSc1ccc(Oc2cn(C)c(COc3cc4occc4o3)cc2=O)c(C)c1,0.484848484848485,6.23712978439891,6.29325783348654,6.1971657240572,6.24251778064755,0.0482721063485618
CNc1ccc(Oc2cn(C)c(COc3cc4occc4o3)cc2=O)c(C)c1,0.484848484848485,6.01895368662654,6.00550953410986,6.24534807606914,6.08993709893518,0.134757616369251
Cc1ccc(Oc2cn(C)c(COc3nc4[nH]cnc4[nH]3)cc2=O)c(Cl)c1,0.484848484848485,6.23020779898466,6.6182720797424,6.06990453169536,6.30612813680747,0.281956849906377
