NEW_SMILES,similarity,ppIC$_{50}$ Ridge,ppIC$_{50}$ SVR,ppIC$_{50}$ RFR,mean,std
N#CSc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,6.065753310488632,6.143539247689528,6.138279152615592,6.115857236931251,0.04347090675120793
N#CSc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,6.065753310488632,6.143539247689528,6.138279152615592,6.115857236931251,0.04347090675120793
N#CNc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,6.087452470474768,6.237770169122689,6.190584353971019,6.171935664522825,0.0768744615935824
NC(=O)S(=O)(=O)c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,6.185923675534966,6.397229310461149,6.196254187584102,6.259802391193406,0.119127236492611
CSC(=O)Sc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,0.8035714285714286,6.141049792503284,6.228451903918725,6.127050851706595,6.165517516042868,0.05495039097985516
N=C(N)Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,5.939451887398126,6.071296116940784,6.103051108047247,6.037933037462053,0.08675250747660346
N#COc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,0.8035714285714286,6.273797190980849,6.330643808675495,6.232930762372477,6.279123920676273,0.04907382592981746
N=c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)c[nH]1,0.8,5.562249100851039,5.879659795084483,6.089025186401032,5.843644694112185,0.2652283482216352
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(=O)[nH]c3)c3ccccc23)C1,0.8,5.748619216913889,6.058970485136371,6.097758878543807,5.968449526864688,0.1913639431700263
O=C(c1ccc(=O)[nH]c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.8,5.842666284305666,6.305922412887295,6.13879853238164,6.095795743191534,0.2346028347563304
Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cn1,0.8,6.446596027428357,6.775324190226306,6.344172824073105,6.522031013909256,0.2252569710862973
O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)c(F)c3)c3ccccc23)C1,0.8,6.337515981326931,6.552017749452908,6.234789523830208,6.374774418203349,0.1618628435490592
Cc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cn1,0.8,6.284623256172582,6.615833373150918,6.21790393549408,6.372786854939193,0.2131116478493885
O=C(c1ccc(Cl)nc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.8,6.400835188168728,6.857300607209126,6.316465997455193,6.524867264277682,0.2909699051531709
N=c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)c[nH]1,0.8,5.468202033459262,5.643892789129564,6.043071170076696,5.718388664221841,0.2945859087144896
O=C(c1ccc(O)c(F)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.8,6.463866713020328,6.716146712820452,6.329847695177127,6.503287040339302,0.196143326199238
O=C(c1ccn(O)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,0.7962962962962963,6.010005572365476,6.256995190763203,6.04694473309072,6.1046484987398,0.1332226006600482
